0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.002198103806228374,0.002216750480584391,0.002221127258746636,0.0022178592848904268,0.002216750480584391,0.0022156416762783545,0.002203530949634756,0.002183775470972703,0.002156286043829297,0.002113417916186082,0.0020793925413302577,0.002091503267973856,0.0021266374471357167,0.0022056901191849286,0.00231118185313341,0.0024319938485198003,0.002527534025374856,0.0025857808535178777,0.0025704021530180703,0.0025758877354863517,0.0025769965397923877,0.002527534025374856,0.002404418300653595,0.00228241138023837,0.002116455209534794,0.0019814286812764323,0.001922248366013072,0.0018673279507881583,0.0018553341022683582,0.0018621038062283737,0.0018863836985774701,0.0018808704344482892,0.002067281814686659,0.0021001983852364475,0.0021001983852364475,0.002089196462898885,0.002089196462898885,0.002113417916186082,0.0021266374471357167,0.0021376393694732794,0.0021266374471357167,0.0021255286428296808,0.0021255286428296808,0.0021079907727796997,0.0020958800461361015,0.002113417916186082,0.002142016147635525,0.002170555940023068,0.002188093810073049,0.0021859346405228757,0.002187043444828912,0.002191420222991157,0.0022046397539407917,0.0022199600153787005,0.002235252595155709,0.0022362752787389467,0.0022241368704344483,0.002212170703575548,0.002233093425605536,0.0022099807766243753,0.002175924644367551,0.0021222299115724722,0.0020398785082660514,0.001930009996155325,0.002111258746635909,0.0021409073433294886,0.0021441753171856977,0.002133173394848135,0.002145284121491734,0.002191420222991157,0.0022452902729719337,0.0022342883506343714,0.0022221776239907728,0.0022056901191849286,0.0022024221453287194,0.002188152249134948,0.0022024221453287194,0.0022364475201845442,0.002294694348327566,0.00234083044982699,0.002389125720876586,0.002415506343713956,0.0024012364475201847,0.00237596462898885,0.0023463160322952713,0.0023265021145713184,0.0022649011918492888,0.0021901391772395236,0.002108868896578239,0.0020651534025374852,0.0020465344098423684,0.002019044982698962,0.001997099577085736,0.0019610011534025376,0.0019181914648212226,0.0018709188773548635
0.002188475201845444,0.00212801076509035,0.0021565505574778934,0.00201038062283737,0.0022014025374855824,0.0025661145713187236,0.0022025113417916188,0.0016212995001922336,0.001009361014994233,0.0007095486351403307,0.0008666005382545176,0.0008676478277585544,0.0008685228758169935,0.0007505974625144175,0.0006561107266435986,0.0005059761630142253,0.0007291011149557862,0.0008991664744329105,0.001170322183775471,0.0014383129565551712,0.001370883506343714,0.0012429865436370628,0.0014968104575163398,0.0017290319108035372,0.0013240199923106497,0.0012400415224913496,0.0016604598231449443,0.0018097700884275281,0.0015748373702422144,0.002803829296424452,0.0036658223760092272,0.0035536778162245292,0.0020632864282968087,0.0020368473663975395,0.0019226020761245676,0.001584153787004998,0.0016311926182237602,0.0019837939254133026,0.0016169227220299883,0.0009928427527873896,0.0004941299500192234,0.00029980930411380234,0.00043162014609765477,0.0003876401384083045,0.0003621345636293734,0.00028722491349480973,0.00031255824682814305,0.0002382083813917724,0.00039655055747789313,0.0004533902345251826,0.0007189711649365628,0.0009858531334102267,0.000883289504036909,0.0006807166474432911,0.0009718339100346021,0.0012698885044213765,0.0008297424067666282,0.0006853579392541332,0.0010860207612456748,0.0013373487120338333,0.0008881645520953478,0.0016086089965397926,0.0021125151864667432,0.001791604767397155,0.001588647443291042,0.0015204490580545944,0.0015764782775855443,0.0014127704728950407,0.00145444059976932,0.0017730165321030373,0.0014709281045751632,0.0010435032679738563,0.000628161476355248,0.00042278046905036527,0.000558968089196463,0.0005292579777008843,0.0005048612072279892,0.0003881922337562475,0.00035201076509034984,0.0002622821991541715,0.0004348942714340638,0.0005599323337178009,0.0008388804306036141,0.0010003291041906959,0.0008681168781237987,0.000790732795078816,0.0010807412533640909,0.0012612518262206844,0.0008364844290657441,0.0007074786620530566,0.0011114094579008074,0.0012793663975394077,0.0008674171472510574,0.0017029819300269128,0.002180507497116494,0.0017927135717031911
0.0022429250288350635,0.002259412533640907,0.002259412533640907,0.0022451426374471358,0.0022418746635909266,0.0022418746635909266,0.0022397154940407534,0.0022397154940407534,0.0022397154940407534,0.0022418746635909266,0.0022418746635909266,0.002227604767397155,0.002216602845059593,0.002216602845059593,0.002216602845059593,0.002212226066897347,0.0022232279892349096,0.002190222222222222,0.0022043783160322953,0.0018960692041522492,0.0018370888119953865,0.002210125336409073,0.0022100084582852746,0.0022089580930411377,0.002211117262591311,0.0022143852364475206,0.002229763936947328,0.0022572533640907344,0.0022704728950403686,0.002284742791234141,0.0022912787389465588,0.002286901960784314,0.0026559907727797,0.0026757462514417534,0.0026724782775855442,0.0026724782775855442,0.0026582083813917723,0.0026538316032295273,0.0026428296808919645,0.0026428296808919645,0.0026428296808919645,0.0026549404075355636,0.0026549404075355636,0.0026549404075355636,0.0026406705113417917,0.0026296685890042294,0.0026406705113417917,0.0026395617070357554,0.0026395617070357554,0.0026142898885044216,0.0026229019607843136,0.0022892625913110342,0.0022479369473279508,0.002635301806997309,0.0026230742022299116,0.0026220238369857743,0.002624183006535948,0.002627450980392157,0.0026428296808919645,0.0026582083813917723,0.00267358708189158,0.002687856978085352,0.0026911249519415608,0.0026757462514417534,0.0032140007689350253,0.0032447581699346405,0.0032447581699346405,0.0032414901960784314,0.00322722029988466,0.0032118415993848516,0.0032118415993848516,0.0032118415993848516,0.0032118415993848516,0.0032239523260284507,0.0032239523260284507,0.003212950403690888,0.003212950403690888,0.0031986805074971166,0.0031986805074971166,0.0032085736255286425,0.0032085736255286425,0.003186569780853518,0.0032270788158400617,0.002832885813148789,0.002779507881584006,0.0032075816993464056,0.003195354094579008,0.0031943037293348706,0.0031931949250288347,0.0031997308727412534,0.0032151095732410612,0.00322722029988466,0.0032425990003844673,0.003256868896578239,0.0032711387927720106,0.003254651287966167
0.001649839292579777,0.0012797001153402538,0.00156320030757401,0.0016115847750865053,0.0017021991541714726,0.002013854671280277,0.0023586635909265664,0.002836364475201846,0.0032701161091887735,0.003112896578239139,0.002935383314109957,0.0023453025759323336,0.0018991387927720109,0.0018863037293348711,0.0018764998077662439,0.0018940376778162247,0.001984123029603999,0.0019915401768550558,0.0026855778546712806,0.003541013456362937,0.003537837754709727,0.0036855286428296814,0.003195941560938101,0.0024853810073048824,0.0024134471357170322,0.001949130334486736,0.0014633417916186083,0.001310574394463668,0.0013051472510572858,0.001210657439446367,0.0011248627450980392,0.0011599969242599001,0.0013620207612456748,0.001002883506343714,0.0012852748942714341,0.001345770088427528,0.0015285982314494427,0.0019138792772010766,0.0022663913879277203,0.0027463098808150712,0.0031877370242214534,0.0030743775470972704,0.002955169550173011,0.002358522106881969,0.0019002475970780468,0.0018720338331410999,0.0018744298346789698,0.0019229034986543638,0.002017307189542484,0.0018604628988850443,0.0022651057285659366,0.002943700115340254,0.0030947235678585165,0.00348319108035371,0.003136472126105344,0.002456724336793541,0.0022947635524798154,0.0019304529027297194,0.0016346666666666666,0.0016247151095732412,0.0016544221453287198,0.0015160138408304498,0.0013752987312572087,0.0014214348327566322,0.0013334809688581317,0.0009743437139561708,0.001256735101883891,0.0013051195693963861,0.001424215301806997,0.0017556847366397537,0.002059901576316801,0.0024683260284505963,0.002854832756632065,0.002816176855055748,0.002830883506343714,0.0022814225297962325,0.0018825036524413687,0.001901534794309881,0.0019258454440599772,0.0019763890811226453,0.0020387789311803154,0.001852461361014994,0.002207061899269512,0.002834477508650519,0.002928335255670896,0.0031694040753556326,0.002765282583621684,0.0022137270280661284,0.0022789142637447135,0.002160927335640138,0.002020242983467897,0.0021057731641676274,0.0021761891580161477,0.001979592464436755,0.0018377685505574777,0.0019289319492502884
0.0010732687427912342,0.0007908496732026144,0.0007437216455209535,0.0006883583237216457,0.0008774609765474818,0.0009526074586697424,0.001142723567858516,0.0013368688965782391,0.0012171964628988848,0.0011072387543252596,0.0008742206843521723,0.0009115447904652057,0.0009535993848519801,0.0009721845444059978,0.0009040138408304498,0.001008485966935794,0.0010545636293733181,0.0011479753940792003,0.0011579884659746254,0.0011599969242599001,0.001313667051134179,0.001312647443291042,0.001213866974240677,0.0011095732410611305,0.0010238954248366014,0.0008963106497500962,0.0007524167627835448,0.0008096132256824298,0.000993196462898885,0.0011745036524413689,0.001277747020376778,0.001339292579777009,0.0010732687427912342,0.0006391326412918108,0.0005898762014609766,0.0006313986928104576,0.0007469342560553633,0.0006878123798539024,0.0010077001153402539,0.0014050672818146867,0.0012445966935793929,0.001154483660130719,0.0009236247597078048,0.0009576808919646289,0.0009997354863514035,0.001018320645905421,0.0009501499423298732,0.0010556724336793543,0.0010874801999231065,0.001155620146097655,0.0011876370626682047,0.001181911572472126,0.00133120492118416,0.0013422960399846215,0.0012357816224529028,0.0011546005382545175,0.001073299500192234,0.0009610934256055364,0.0008425297962322184,0.0009029357939254133,0.0010854102268358324,0.001238177623990773,0.0013150403690888122,0.0013765859284890429,0.0007876093810073048,0.00039196462898885044,0.00030094886582083814,0.00035026374471357164,0.00044157785467128027,0.0004131549404075356,0.0008309480968858133,0.0012359015763168013,0.0011061883890811225,0.001013916186082276,0.0007424067666282199,0.0007928919646289889,0.0008624359861591696,0.0008810211457131871,0.0008205259515570934,0.0009151049596309112,0.0009183144944252212,0.000961124183006536,0.0009634925028835063,0.0009391203383314111,0.0011137439446366783,0.0011753479430988082,0.0011017500961168784,0.001002972702806613,0.0009337823913879277,0.0008523337178008458,0.0007348788927335641,0.0008073956170703575,0.0009777593233371781,0.0011194663590926568,0.0011688396770472894,0.0012271172625913111
0.001826234525182622,0.0013091810841983852,0.0009861222606689735,0.001498091503267974,0.0018002583621683967,0.0016366535947712419,0.0015398738946559016,0.001537834678969627,0.0013542791234140714,0.0010749296424452134,0.001418557477893118,0.001866794309880815,0.0017208135332564397,0.0011321261053440985,0.0008897162629757784,0.0008774579008073818,0.0007950480584390619,0.0007179761630142252,0.0006442921953094965,0.0007453179546328335,0.0006808027681660901,0.0005601107266435988,0.0006535501730103807,0.0008578193002691272,0.0008073064206074586,0.0006567597078046905,0.0006094563629373319,0.0005776485966935795,0.0006409965397923876,0.001283692425990004,0.0021055978469819298,0.00171041291810842,0.0019716801230296043,0.0014832249134948095,0.001200875048058439,0.0017392833525567088,0.0020667804690503652,0.0019162475970780466,0.0018006735870818918,0.0017403875432525954,0.0015293425605536334,0.0012774825067281815,0.001681516339869281,0.002083586312956555,0.001863949250288351,0.0012927996924259903,0.0010735024990388311,0.0010645121107266439,0.0009777254901960784,0.0009148650519031142,0.0008300622837370243,0.0008398662053056518,0.0006610165321030374,0.00048534563629373323,0.0005853210303729335,0.0008027512495194157,0.0006874555940023068,0.0004600153787004998,0.00034903806228373706,0.0003303913879277201,0.00045636293733179544,0.0011913310265282582,0.0020945959246443675,0.0017225236447520184,0.002053245674740485,0.00159359477124183,0.0013201460976547481,0.0018782514417531719,0.0022166028450595924,0.0020659807766243753,0.0019141330257593232,0.0018055517108804306,0.0015681261053440987,0.001345914648212226,0.0017818146866589773,0.0021652379853902347,0.0018522199154171475,0.001162475970780469,0.0008332795078815841,0.0007858562091503269,0.0007100407535563244,0.0006625005767012688,0.0005995847750865053,0.0006467128027681662,0.0005095640138408305,0.00034699577085736254,0.00045242906574394465,0.0006500146097654748,0.0005402045367166475,0.0003533840830449827,0.0002995447904652057,0.00025014071510957327,0.000283840061514802,0.0009100484429065743,0.001825365628604383,0.0015455655517108804
0.000352158400615148,0.00040555478662053057,0.000465119569396386,0.0004104636678200692,0.00029384698193002693,0.00039499577085736257,0.000517036524413687,0.0005992402921953095,0.0007131487889273356,0.0006270665128796617,0.0003330734332948866,0.0005081906958861976,0.0007083229527104962,0.0007384313725490196,0.0008189496347558632,0.0008392372164552096,0.0007845228758169934,0.0006989311803152634,0.000685536332179931,0.0010495717031910805,0.001316467512495194,0.0008132272202998846,0.0003435524798154556,0.0007469926951172626,0.0009907143406382162,0.001017064206074587,0.0010016855055747789,0.000829368704344483,0.0006691933871587851,0.0005996216839677048,0.0007875816993464052,0.000927603229527105,0.0006367673971549404,0.0006791618608227605,0.0007508373702422146,0.0006665328719723185,0.00045203844675124953,0.0006169504036908882,0.0008609427143406384,0.0010486105344098425,0.0011713617839292578,0.0010041261053440986,0.000602568242983468,0.0006885920799692426,0.0008345897731641676,0.0009162921953094964,0.0010485213379469434,0.00106880891964629,0.0010108266051518646,0.000910965013456363,0.0008502945021145713,0.0012108558246828143,0.0014776347558631297,0.0009052933487120339,0.0003512556708958093,0.0007678569780853519,0.001009361014994233,0.0009973087274125338,0.0009544405997693195,0.0007667450980392158,0.0005922998846597464,0.000522728181468666,0.0007106881968473664,0.0008507097270280661,0.00038638985005767015,0.00039691810841983855,0.00044110419069588627,0.0003645336409073433,0.0002337362552864283,0.00028539177239523264,0.0003095547866205306,0.00029070203767781627,0.0003889365628604383,0.0004135701653210304,0.0002329534794309881,0.00034985159554017683,0.0003652887351018839,0.00039892964244521336,0.000579601691657055,0.0006283706266820454,0.0006009980776624376,0.0005428373702422146,0.0005110019223375625,0.0005838892733564014,0.0006123091118800461,0.00033876047673971554,0.00022837370242214533,0.0006371826220684352,0.0008401953094963476,0.0008446305267204921,0.000801762399077278,0.0006327135717031911,0.0004967597078046906,0.00043045597846981927,0.0006151480199923107,0.0007584375240292194
0.0034864990388312187,0.003549064206074587,0.003549064206074587,0.0035611749327181855,0.0035447458669742413,0.0035129381007304884,0.0034591572472126107,0.0033423160322952716,0.0030226851211072664,0.003202303729334871,0.0032200476739715493,0.0030616193771626295,0.0029558938869665517,0.002860089196462899,0.00267440522875817,0.0020610980392156866,0.0015301391772395234,0.0017117277970011534,0.00182559169550173,0.0015848673587081892,0.0016940453671664745,0.0018263637062668205,0.0013865820838139177,0.0013942606689734717,0.001775610918877355,0.001814954248366013,0.0014217301038062283,0.001292741253364091,0.0013816286043829298,0.0013134886582083817,0.0009134671280276817,0.0005563721645520953,0.0034635340253748557,0.0035162060745866975,0.003515097270280661,0.0035382099192618225,0.003510778931180315,0.003480079969242599,0.0034416193771626296,0.0033290965013456366,0.0030127335640138405,0.003228684352172242,0.003258597462514417,0.003113388696655133,0.003036261437908497,0.0029052333717800847,0.0026006013071895426,0.0018520061514802,0.0012066543637062666,0.001334314494425221,0.001453753171856978,0.0012955555555555554,0.001460879661668589,0.001505361014994233,0.0010490918877354865,0.001145774702037678,0.001630488273740869,0.0017335947712418301,0.0013602153018069977,0.0012203137254901963,0.0012949311803152634,0.001241119569396386,0.0008422068435217224,0.00048511188004613615,0.003404178392925798,0.003455741637831603,0.003455741637831603,0.003478854286812764,0.0034514232987312575,0.0034207243367935405,0.003399860053825452,0.0033126674356016915,0.0030183667820069208,0.003249696270665129,0.0033082076124567477,0.0031773271818531334,0.0031112018454440603,0.0029977116493656287,0.0027116093810073054,0.001919037293348712,0.001191364859669358,0.0012553510188389081,0.0013813256439830835,0.0012714232987312572,0.0015004213763936945,0.0015372579777008842,0.0010832064590542098,0.0012216485966935796,0.001714006920415225,0.0017797308727412534,0.0013602153018069977,0.001177445597846982,0.0012520630526720493,0.0012279000384467515,0.0008289873125720877,0.00047516032295271044
0.0027590003844675127,0.0026910634371395616,0.002849559400230681,0.00256958554402153,0.000958088427527874,6.004921184159938e-05,0.00013321799307958477,0.0001648473663975394,0.000179117262591311,0.00018676201460976548,0.00019434832756632064,0.0001801676278354479,0.00020214071510957324,0.00011952479815455593,0.0005177993079584775,0.0007486889657823914,0.00018250211457131874,0.0001406259131103422,0.00015051903114186852,0.00015372856593617838,0.00019006074586697426,0.0001626881968473664,0.00017479892349096503,0.0001846336024605921,0.00018022606689734716,0.00020464744329104194,0.00022901038062283737,0.0003282583621683968,0.000627844675124952,0.0009535194156093812,0.0013648166089965399,0.0014242614379084968,0.003146677431757017,0.0030523598615916953,0.0031779392541330252,0.0028759923106497502,0.001197464052287582,0.0002027450980392157,0.0003122768166089966,0.00033395463283352557,0.0003185759323337178,0.0002943544790465206,0.00025475432525951555,0.00022630372933487122,0.0002636555171088043,0.00018214840445982314,0.0005836908881199539,0.0008255824682814303,0.00025828681276432143,0.00020214071510957324,0.00021203383314109957,0.00020097347174163785,0.0002163521722414456,0.00017902806612841215,0.0001922475970780469,0.00021530180699730873,0.0002428496732026144,0.0002969780853517878,0.0003445121107266436,0.00046909034986543634,0.0007951157247212612,0.001141743944636678,0.0015662606689734718,0.0016135947712418303,0.0030061099577085738,0.0029271710880430604,0.003068129181084199,0.0027969396386005384,0.0011645474817377933,0.00020385390234525184,0.0003133856209150327,0.0003515509419454056,0.0003504421376393695,0.0003427081891580162,0.0003470265282583622,0.0002921953094963476,0.0002790342176086121,0.00016566089965397925,0.0005342868127643215,0.0007629588619761631,0.00021215071126489811,0.0001988727412533641,0.0002427912341407151,0.0002811349480968858,0.00031962629757785466,0.00025481276432141485,0.0002636555171088043,0.0002734901960784314,0.0002768166089965398,0.00030018762014609766,0.0003202322183775471,0.00042832295271049597,0.0007257500961168782,0.001044888888888889,0.0014572948865820836,0.0015057377931564783
0.0003331657054978854,0.00014745405613225684,0.00012203767781622455,0.00016382775855440217,0.00017158938869665514,0.00017590772779700115,0.00015606305267204922,0.00017216608996539792,0.0008846566705113417,0.002634797385620915,0.0031423836985774696,0.0033119646289888507,0.0034590988081507116,0.003371172625913111,0.0033668542868127644,0.0033514755863129565,0.0033282460592079974,0.003305133410226836,0.003366765090349865,0.003444945790080738,0.003480258362168397,0.0035275617070357557,0.0035988219915417145,0.0035790665128796616,0.0034801999231064977,0.003364475201845444,0.0031075755478662055,0.002626865051903114,0.002159360246059208,0.0020769427143406383,0.001946174548250673,0.0021716924259900044,0.00030684352172241446,0.00010791234140715109,7.81191849288735e-05,0.00012764321414840445,0.00014856593617839294,8.468589004229142e-05,9.886658977316417e-05,0.00013933871587850827,0.000623514033064206,0.002242801999231065,0.002963383314109958,0.0032702637447135723,0.0033416132256824296,0.003281118031526336,0.003331720107650903,0.0033064482891195695,0.0032832187620146103,0.0032491041906958862,0.0033228465974625148,0.0034262991157247213,0.003467097270280661,0.0035132918108419843,0.0035966628219915417,0.00356479661668589,0.003452679738562092,0.003363098808150711,0.0031960476739715496,0.0027713079584775085,0.0023258069973087275,0.002242486735870819,0.0020460330642060745,0.002168424452133795,0.00048242829680891964,0.0003594878892733564,0.0003780484429065744,0.00044064436755094196,0.0004626758938869665,0.000436236831987697,0.00043734563629373315,0.0003942991157247213,0.0008476585928489042,0.0023636139946174553,0.0030148881199538635,0.003345990003844675,0.003449205690119185,0.003345842368319877,0.003399770857362553,0.003412990388312188,0.003388652056901192,0.003365539407920031,0.0034282798923490963,0.003505351787773933,0.0035318216070742026,0.0035736393694732796,0.0036471172625913107,0.003616359861591696,0.0034735747789311805,0.0033786559015763166,0.0031633679354094585,0.002653008842752787,0.0020932902729719335,0.0018956939638600538,0.001650945021145713,0.0019809350249903883
